timestamp,pred_county,pred_year,county,N,prev_v
2020-10-31 16:01:47.689286,ANDERSON,2016,DEWITT,TRUMP,5126.428149382622
2020-10-31 16:01:47.689286,ANDERSON,2016,DICKENS,TRUMP,701.2961139307628
2020-10-31 16:01:47.689286,ANDERSON,2016,DIMMIT,TRUMP,904.7184304219377
2020-10-31 16:01:47.689286,ANDERSON,2016,DONLEY,TRUMP,1137.8645557154762
2020-10-31 16:01:47.689286,ANDERSON,2016,DUVAL,TRUMP,1222.391636997197
2020-10-31 16:01:47.689286,ANDERSON,2016,EASTLAND,TRUMP,5583.4317097189605
2020-10-31 16:01:47.689286,ANDERSON,2016,ECTOR,TRUMP,23240.303007347928
2020-10-31 16:01:47.689286,ANDERSON,2016,EDWARDS,TRUMP,692.936292705098
2020-10-31 16:01:47.689286,ANDERSON,2016,EL PASO,TRUMP,41744.30285584426
2020-10-31 16:01:47.689286,ANDERSON,2016,ELLIS,TRUMP,51563.377319900006
2020-10-31 16:01:47.689286,ANDERSON,2016,ERATH,TRUMP,10412.62177107795
2020-10-31 16:01:47.689286,ANDERSON,2016,FALLS,TRUMP,3196.238315279146
2020-10-31 16:01:47.689286,ANDERSON,2016,FANNIN,TRUMP,8868.841451405196
2020-10-31 16:01:47.689286,ANDERSON,2016,FAYETTE,TRUMP,8121.101886220741
2020-10-31 16:01:47.689286,ANDERSON,2016,FISHER,TRUMP,1175.0193167184304
2020-10-31 16:01:47.689286,ANDERSON,2016,FLOYD,TRUMP,1369.1529429588668
2020-10-31 16:01:47.689286,ANDERSON,2016,FOARD,TRUMP,355.75683660328764
2020-10-31 16:01:47.689286,ANDERSON,2016,FORT BEND,TRUMP,108947.97681993789
2020-10-31 16:01:47.689286,ANDERSON,2016,FRANKLIN,TRUMP,3329.995454889781
2020-10-31 16:01:47.689286,ANDERSON,2016,FREESTONE,TRUMP,5597.364745095068
2020-10-31 16:01:47.689286,ANDERSON,2016,FRIO,TRUMP,1723.9809105370803
2020-10-31 16:01:47.689286,ANDERSON,2016,GAINES,TRUMP,3629.0912809635633
2020-10-31 16:01:47.689286,ANDERSON,2016,GALVESTON,TRUMP,68510.59268237255
2020-10-31 16:01:47.689286,ANDERSON,2016,GARZA,TRUMP,1137.8645557154762
2020-10-31 16:01:47.689286,ANDERSON,2016,GILLESPIE,TRUMP,9702.965835921521
2020-10-31 16:01:47.689286,ANDERSON,2016,GLASSCOCK,TRUMP,513.6645708658435
2020-10-31 16:01:47.689286,ANDERSON,2016,GOLIAD,TRUMP,2433.636845693508
2020-10-31 16:01:47.689286,ANDERSON,2016,GONZALES,TRUMP,4260.722218013787
2020-10-31 16:01:47.689286,ANDERSON,2016,GRAY,TRUMP,6037.648662980077
2020-10-31 16:01:47.689286,ANDERSON,2016,GRAYSON,TRUMP,32812.29831073403
2020-10-31 16:01:47.689286,ANDERSON,2016,GREGG,TRUMP,26717.98863722445
2020-10-31 16:01:47.689286,ANDERSON,2016,GRIMES,TRUMP,6562.459662146806
2020-10-31 16:01:47.689286,ANDERSON,2016,GUADALUPE,TRUMP,34026.33012650556
2020-10-31 16:01:47.689286,ANDERSON,2016,HALE,TRUMP,5913.18021362018
2020-10-31 16:01:47.689286,ANDERSON,2016,HALL,TRUMP,829.4800393909553
2020-10-31 16:01:47.689286,ANDERSON,2016,HAMILTON,TRUMP,2842.339216726006
2020-10-31 16:01:47.689286,ANDERSON,2016,HANSFORD,TRUMP,1606.9434133777745
2020-10-31 16:01:47.689286,ANDERSON,2016,HARDEMAN,TRUMP,1121.1449132641467
2020-10-31 16:01:47.689286,ANDERSON,2016,HARDIN,TRUMP,18211.40610559806
2020-10-31 16:01:47.689286,ANDERSON,2016,HARRIS,TRUMP,507120.6885841982
2020-10-31 16:01:47.689286,ANDERSON,2016,HARRISON,TRUMP,17415.365351109765
2020-10-31 16:01:47.689286,ANDERSON,2016,HARTLEY,TRUMP,1606.9434133777745
2020-10-31 16:01:47.689286,ANDERSON,2016,HASKELL,TRUMP,1303.203242178623
2020-10-31 16:01:47.689286,ANDERSON,2016,HAYS,TRUMP,31419.923642148322
2020-10-31 16:01:47.689286,ANDERSON,2016,HEMPHILL,TRUMP,1358.0065146579805
2020-10-31 16:01:47.689286,ANDERSON,2016,HENDERSON,TRUMP,21967.75244299674
2020-10-31 16:01:47.689286,ANDERSON,2016,HIDALGO,TRUMP,45182.04711764261
2020-10-31 16:01:47.689286,ANDERSON,2016,HILL,TRUMP,9389.008105446557
2020-10-31 16:01:47.689286,ANDERSON,2016,HOCKLEY,TRUMP,5395.800166654041
2020-10-31 16:01:47.689286,ANDERSON,2016,HOOD,TRUMP,19861.077494129233
2020-10-31 16:01:47.689286,ANDERSON,2016,HOPKINS,TRUMP,9945.400651465798
2020-10-31 16:01:47.689286,ANDERSON,2016,HOUSTON,TRUMP,5763.632300583289
2020-10-31 16:01:47.689286,ANDERSON,2016,HOWARD,TRUMP,6164.903719415195
2020-10-31 16:01:47.689286,ANDERSON,2016,HUDSPETH,TRUMP,467.2211196121506
2020-10-31 16:01:47.689286,ANDERSON,2016,HUNT,TRUMP,22209.258389515944
2020-10-31 16:01:47.689286,ANDERSON,2016,HUTCHINSON,TRUMP,6541.095674570108
2020-10-31 16:01:47.689286,ANDERSON,2016,IRION,TRUMP,613.0535565487463
2020-10-31 16:01:47.689286,ANDERSON,2016,JACK,TRUMP,2761.52761154458
2020-10-31 16:01:47.689286,ANDERSON,2016,JACKSON,TRUMP,3962.5552609650786
2020-10-31 16:01:47.689286,ANDERSON,2016,JASPER,TRUMP,9854.371487008559
2020-10-31 16:01:47.689286,ANDERSON,2016,JEFF DAVIS,TRUMP,645.5639724263312
2020-10-31 16:01:47.689286,ANDERSON,2016,JEFFERSON,TRUMP,39813.1841527157
2020-10-31 16:01:47.689286,ANDERSON,2016,JIM HOGG,TRUMP,399.41368078175896
2020-10-31 16:01:47.689286,ANDERSON,2016,JIM WELLS,TRUMP,5034.470115900311
2020-10-31 16:01:47.689286,ANDERSON,2016,JOHNSON,TRUMP,41225.06507082797
2020-10-31 16:01:47.689286,ANDERSON,2016,JONES,TRUMP,4476.219831830922
2020-10-31 16:01:47.689286,ANDERSON,2016,KARNES,TRUMP,2754.0966593439894
2020-10-31 16:01:47.689286,ANDERSON,2016,KAUFMAN,TRUMP,27482.447844860235
2020-10-31 16:01:47.689286,ANDERSON,2016,KENDALL,TRUMP,14583.243693659573
2020-10-31 16:01:47.689286,ANDERSON,2016,KENEDY,TRUMP,78.02499810620408
2020-10-31 16:01:47.689286,ANDERSON,2016,KENT,TRUMP,334.3928490265889
2020-10-31 16:01:47.689286,ANDERSON,2016,KERR,TRUMP,16466.061207484283
2020-10-31 16:01:47.689286,ANDERSON,2016,KIMBLE,TRUMP,1576.290735550337
2020-10-31 16:01:47.689286,ANDERSON,2016,KING,TRUMP,138.40148473600485
2020-10-31 16:01:47.689286,ANDERSON,2016,KINNEY,TRUMP,869.421407469131
2020-10-31 16:01:47.689286,ANDERSON,2016,KLEBERG,TRUMP,4056.371032497538
2020-10-31 16:01:47.689286,ANDERSON,2016,KNOX,TRUMP,1001.3208090296189
2020-10-31 16:01:47.689286,ANDERSON,2016,LAMAR,TRUMP,13525.261874100446
2020-10-31 16:01:47.689286,ANDERSON,2016,LAMB,TRUMP,2889.7115370047723
2020-10-31 16:01:47.689286,ANDERSON,2016,LAMPASAS,TRUMP,5930.828725096583
2020-10-31 16:01:47.689286,ANDERSON,2016,LASALLE,TRUMP,809.9737898644041
2020-10-31 16:01:47.689286,ANDERSON,2016,LAVACA,TRUMP,6824.400727217635
2020-10-31 16:01:47.689286,ANDERSON,2016,LEE,TRUMP,4641.558518294069
2020-10-31 16:01:47.689286,ANDERSON,2016,LEON,TRUMP,5936.401939247027
2020-10-31 16:01:47.689286,ANDERSON,2016,LIBERTY,TRUMP,17548.193621695325
2020-10-31 16:01:47.689286,ANDERSON,2016,LIMESTONE,TRUMP,5383.724869328081
2020-10-31 16:01:47.689286,ANDERSON,2016,LIPSCOMB,TRUMP,1076.5592000606014
2020-10-31 16:01:47.689286,ANDERSON,2016,LIVE OAK,TRUMP,3217.6023028558443
2020-10-31 16:01:47.689286,ANDERSON,2016,LLANO,TRUMP,7708.684039087947
2020-10-31 16:01:47.689286,ANDERSON,2016,LOVING,TRUMP,53.87440345428376
2020-10-31 16:01:47.689286,ANDERSON,2016,LUBBOCK,TRUMP,60981.18036512386
2020-10-31 16:01:47.689286,ANDERSON,2016,LYNN,TRUMP,1436.0315127641845
2020-10-31 16:01:47.689286,ANDERSON,2016,MADISON,TRUMP,3112.6401030224984
2020-10-31 16:01:47.689286,ANDERSON,2016,MARION,TRUMP,2770.8163017953184
2020-10-31 16:01:47.689286,ANDERSON,2016,MARTIN,TRUMP,1351.5044314824634
2020-10-31 16:01:47.689286,ANDERSON,2016,MASON,TRUMP,1538.207105522309
2020-10-31 16:01:47.689286,ANDERSON,2016,MATAGORDA,TRUMP,7770.918263767896
2020-10-31 16:01:47.689286,ANDERSON,2016,MAVERICK,TRUMP,2615.6951746079844
2020-10-31 16:01:47.689286,ANDERSON,2016,MCCULLOCH,TRUMP,2370.4737519884857
2020-10-31 16:01:47.689286,ANDERSON,2016,MCLENNAN,TRUMP,44827.21915006439
2020-10-31 16:01:47.689286,ANDERSON,2016,MCMULLEN,TRUMP,421.70653738353155
2020-10-31 16:01:47.689286,ANDERSON,2016,MEDINA,TRUMP,11225.382168017573
2020-10-31 16:01:47.689286,ANDERSON,2016,MENARD,TRUMP,633.4886751003712
2020-10-31 16:01:47.689286,ANDERSON,2016,MIDLAND,TRUMP,34343.07446405575
2020-10-31 16:01:47.689286,ANDERSON,2016,MILAM,TRUMP,5911.322475570032
2020-10-31 16:01:47.689286,ANDERSON,2016,MILLS,TRUMP,1812.2234679190972
2020-10-31 16:01:47.689286,ANDERSON,2016,MITCHELL,TRUMP,1653.3868646314675
2020-10-31 16:01:47.689286,ANDERSON,2016,MONTAGUE,TRUMP,6990.668282705856
2020-10-31 16:01:47.689286,ANDERSON,2016,MONTGOMERY,TRUMP,139622.01863495188
2020-10-31 16:01:47.689286,ANDERSON,2016,MOORE,TRUMP,3694.112112718734
2020-10-31 16:01:47.689286,ANDERSON,2016,MORRIS,TRUMP,3200.8826604045144
2020-10-31 16:01:47.689286,ANDERSON,2016,MOTLEY,TRUMP,525.7398681918037
2020-10-31 16:01:47.689286,ANDERSON,2016,NACOGDOCHES,TRUMP,13720.324369365957
2020-10-31 16:01:47.689286,ANDERSON,2016,NAVARRO,TRUMP,11140.855086735854
2020-10-31 16:01:47.689286,ANDERSON,2016,NEWTON,TRUMP,3982.990379516704
2020-10-31 16:01:47.689286,ANDERSON,2016,NOLAN,TRUMP,3299.3427770623434
2020-10-31 16:01:47.689286,ANDERSON,2016,NUECES,TRUMP,47154.964926899476
2020-10-31 16:01:47.689286,ANDERSON,2016,OCHILTREE,TRUMP,2441.067797894099
2020-10-31 16:01:47.689286,ANDERSON,2016,OLDHAM,TRUMP,789.5386713127793
2020-10-31 16:01:47.689286,ANDERSON,2016,ORANGE,TRUMP,23698.23543670934
2020-10-31 16:01:47.689286,ANDERSON,2016,PALO PINTO,TRUMP,7694.75100371184
2020-10-31 16:01:47.689286,ANDERSON,2016,PANOLA,TRUMP,7844.298916748731
2020-10-31 16:01:47.689286,ANDERSON,2016,PARKER,TRUMP,43167.330202257406
2020-10-31 16:01:47.689286,ANDERSON,2016,PARMER,TRUMP,1778.784183016438
2020-10-31 16:01:47.689286,ANDERSON,2016,PECOS,TRUMP,2292.448753882282
2020-10-31 16:01:47.689286,ANDERSON,2016,POLK,TRUMP,14096.51632452087
2020-10-31 16:01:47.689286,ANDERSON,2016,POTTER,TRUMP,18233.698962199836
2020-10-31 16:01:47.689286,ANDERSON,2016,PRESIDIO,TRUMP,605.6226043481555
2020-10-31 16:01:47.689286,ANDERSON,2016,RAINS,TRUMP,3685.7522914930682
2020-10-31 16:01:47.689286,ANDERSON,2016,RANDALL,TRUMP,40370.50556776002
2020-10-31 16:01:47.689286,ANDERSON,2016,REAGAN,TRUMP,658.5681387773653
2020-10-31 16:01:47.689286,ANDERSON,2016,REAL,TRUMP,1283.6969926520717
2020-10-31 16:01:47.689286,ANDERSON,2016,RED RIVER,TRUMP,3646.7397924399665
2020-10-31 16:01:47.689286,ANDERSON,2016,REEVES,TRUMP,1316.2074085296567
2020-10-31 16:01:47.689286,ANDERSON,2016,REFUGIO,TRUMP,1699.8303158851602
2020-10-31 16:01:47.689286,ANDERSON,2016,ROBERTS,TRUMP,486.72736913870165
2020-10-31 16:01:47.689286,ANDERSON,2016,ROBERTSON,TRUMP,4335.96060904477
2020-10-31 16:01:47.689286,ANDERSON,2016,ROCKWALL,TRUMP,26427.252632376338
2020-10-31 16:01:47.689286,ANDERSON,2016,RUNNELS,TRUMP,3018.8243314900383
2020-10-31 16:01:47.689286,ANDERSON,2016,RUSK,TRUMP,13631.152942958865
2020-10-31 16:01:47.689286,ANDERSON,2016,SABINE,TRUMP,3713.6183622452845
2020-10-31 16:01:47.689286,ANDERSON,2016,SAN AUGUSTINE,TRUMP,2435.4945837436558
2020-10-31 16:01:47.689286,ANDERSON,2016,SAN JACINTO,TRUMP,7485.755473070222
2020-10-31 16:01:47.689286,ANDERSON,2016,SAN PATRICIO,TRUMP,12103.16339671237
2020-10-31 16:01:47.689286,ANDERSON,2016,SAN SABA,TRUMP,1880.9597757745626
2020-10-31 16:01:47.689286,ANDERSON,2016,SCHLEICHER,TRUMP,762.6014695856375
2020-10-31 16:01:47.689286,ANDERSON,2016,SCURRY,TRUMP,4096.312400575714
2020-10-31 16:01:47.689286,ANDERSON,2016,SHACKELFORD,TRUMP,1279.9815165517764
2020-10-31 16:01:47.689286,ANDERSON,2016,SHELBY,TRUMP,6668.350731005227
2020-10-31 16:01:47.689286,ANDERSON,2016,SHERMAN,TRUMP,749.5973032346035
2020-10-31 16:01:47.689286,ANDERSON,2016,SMITH,TRUMP,54738.25164760246
2020-10-31 16:01:47.689286,ANDERSON,2016,SOMERVELL,TRUMP,2977.954094386789
2020-10-31 16:01:47.689286,ANDERSON,2016,STARR,TRUMP,2065.8047117642604
2020-10-31 16:01:47.689286,ANDERSON,2016,STEPHENS,TRUMP,2818.1886220740853
2020-10-31 16:01:47.689286,ANDERSON,2016,STERLING,TRUMP,509.94909476554807
2020-10-31 16:01:47.689286,ANDERSON,2016,STONEWALL,TRUMP,515.5223089159912
2020-10-31 16:01:47.689286,ANDERSON,2016,SUTTON,TRUMP,998.5342019543973
2020-10-31 16:01:47.689286,ANDERSON,2016,SWISHER,TRUMP,1552.1401408984168
2020-10-31 16:01:47.689286,ANDERSON,2016,TARRANT,TRUMP,321315.30202257406
2020-10-31 16:01:47.689286,ANDERSON,2016,TAYLOR,TRUMP,30884.895083705782
2020-10-31 16:01:47.689286,ANDERSON,2016,TERRELL,TRUMP,267.5142792212711
2020-10-31 16:01:47.689286,ANDERSON,2016,TERRY,TRUMP,2284.088932656617
2020-10-31 16:01:47.689286,ANDERSON,2016,THROCKMORTON,TRUMP,664.1413529278085
2020-10-31 16:01:47.689286,ANDERSON,2016,TITUS,TRUMP,6047.86622225589
2020-10-31 16:01:47.689286,ANDERSON,2016,TOM GREEN,TRUMP,25538.324975380652
2020-10-31 16:01:47.689286,ANDERSON,2016,TRAVIS,TRUMP,118160.4998106204
2020-10-31 16:01:47.689286,ANDERSON,2016,TRINITY,TRUMP,4400.052571774865
2020-10-31 16:01:47.689286,ANDERSON,2016,TYLER,TRUMP,6152.828422089236
2020-10-31 16:01:47.689286,ANDERSON,2016,UPSHUR,TRUMP,12269.430952200591
2020-10-31 16:01:47.689286,ANDERSON,2016,UPTON,TRUMP,935.3711082493751
2020-10-31 16:01:47.689286,ANDERSON,2016,UVALDE,TRUMP,4491.081736232103
2020-10-31 16:01:47.689286,ANDERSON,2016,VAL VERDE,TRUMP,5471.038557685024
2020-10-31 16:01:47.689286,ANDERSON,2016,VAN ZANDT,TRUMP,17158.99750018938
2020-10-31 16:01:47.689286,ANDERSON,2016,VICTORIA,TRUMP,19761.68850844633
2020-10-31 16:01:47.689286,ANDERSON,2016,WALKER,TRUMP,11967.548519051586
2020-10-31 16:01:47.689286,ANDERSON,2016,WALLER,TRUMP,9781.9197030528
2020-10-31 16:01:47.689286,ANDERSON,2016,WARD,TRUMP,2365.829406863116
2020-10-31 16:01:47.689286,ANDERSON,2016,WASHINGTON,TRUMP,10166.471479433378
2020-10-31 16:01:47.689286,ANDERSON,2016,WEBB,TRUMP,12026.06726763124
2020-10-31 16:01:47.689286,ANDERSON,2016,WHARTON,TRUMP,9427.091735474585
2020-10-31 16:01:47.689286,ANDERSON,2016,WHEELER,TRUMP,1938.5496553291416
2020-10-31 16:01:47.689286,ANDERSON,2016,WICHITA,TRUMP,25665.58003181577
2020-10-31 16:01:47.689286,ANDERSON,2016,WILBARGER,TRUMP,2940.7993333838344
2020-10-31 16:01:47.689286,ANDERSON,2016,WILLACY,TRUMP,1436.9603817892585
2020-10-31 16:01:47.689286,ANDERSON,2016,WILLIAMSON,TRUMP,96764.93068706917
2020-10-31 16:01:47.689286,ANDERSON,2016,WILSON,TRUMP,13002.308612983865
2020-10-31 16:01:47.689286,ANDERSON,2016,WINKLER,TRUMP,1303.203242178623
2020-10-31 16:01:47.689286,ANDERSON,2016,WISE,TRUMP,19199.722748276647
2020-10-31 16:01:47.689286,ANDERSON,2016,WOOD,TRUMP,14583.243693659573
2020-10-31 16:01:47.689286,ANDERSON,2016,YOAKUM,TRUMP,1669.1776380577228
2020-10-31 16:01:47.689286,ANDERSON,2016,YOUNG,TRUMP,6131.464434512537
2020-10-31 16:01:47.689286,ANDERSON,2016,ZAPATA,TRUMP,955.806226801
2020-10-31 16:01:47.689286,ANDERSON,2016,ZAVALA,TRUMP,644.6351034012574
2020-10-31 16:01:47.689286,ANDERSON,2018,ANDERSON,TRUMP,12262.0
2020-10-31 16:01:47.689286,ANDERSON,2018,ANDREWS,TRUMP,3610.988619320688
2020-10-31 16:01:47.689286,ANDERSON,2018,ANGELINA,TRUMP,20733.43555359506
2020-10-31 16:01:47.689286,ANDERSON,2018,ARANSAS,TRUMP,7223.059020732246
2020-10-31 16:01:47.689286,ANDERSON,2018,ARCHER,TRUMP,3470.3569475077197
2020-10-31 16:01:47.689286,ANDERSON,2018,ARMSTRONG,TRUMP,885.9795324217026
2020-10-31 16:01:47.689286,ANDERSON,2018,ATASCOSA,TRUMP,8387.056550507277
2020-10-31 16:01:47.689286,ANDERSON,2018,AUSTIN,TRUMP,9435.30339655933
2020-10-31 16:01:47.689286,ANDERSON,2018,BAILEY,TRUMP,1302.4656374062638
2020-10-31 16:01:47.689286,ANDERSON,2018,BANDERA,TRUMP,8268.06052051169
2020-10-31 16:01:47.689286,ANDERSON,2018,BASTROP,TRUMP,16299.21076312307
2020-10-31 16:01:47.689286,ANDERSON,2018,BAYLOR,TRUMP,1157.5068372298192
2020-10-31 16:01:47.689286,ANDERSON,2018,BEE,TRUMP,4697.097838553154
2020-10-31 16:01:47.689286,ANDERSON,2018,BELL,TRUMP,51316.49704455227
2020-10-31 16:01:47.689286,ANDERSON,2018,BEXAR,TRUMP,235395.7829730922
2020-10-31 16:01:47.689286,ANDERSON,2018,BLANCO,TRUMP,4522.930921923246
2020-10-31 16:01:47.689286,ANDERSON,2018,BORDEN,TRUMP,346.1702690780767
2020-10-31 16:01:47.689286,ANDERSON,2018,BOSQUE,TRUMP,6185.6299955888835
2020-10-31 16:01:47.689286,ANDERSON,2018,BOWIE,TRUMP,21805.48160564623
2020-10-31 16:01:47.689286,ANDERSON,2018,BRAZORIA,TRUMP,71065.51089545655
2020-10-31 16:01:47.689286,ANDERSON,2018,BRAZOS,TRUMP,38912.78359064843
2020-10-31 16:01:47.689286,ANDERSON,2018,BREWSTER,TRUMP,2032.668548742832
2020-10-31 16:01:47.689286,ANDERSON,2018,BRISCOE,TRUMP,598.2254962505514
2020-10-31 16:01:47.689286,ANDERSON,2018,BROOKS,TRUMP,587.4076753418615
2020-10-31 16:01:47.689286,ANDERSON,2018,BROWN,TRUMP,11240.797706219673
2020-10-31 16:01:47.689286,ANDERSON,2018,BURLESON,TRUMP,5494.3712395236
2020-10-31 16:01:47.689286,ANDERSON,2018,BURNET,TRUMP,14992.417997353332
2020-10-31 16:01:47.689286,ANDERSON,2018,CALDWELL,TRUMP,6649.714512571681
2020-10-31 16:01:47.689286,ANDERSON,2018,CALHOUN,TRUMP,4541.321217468019
2020-10-31 16:01:47.689286,ANDERSON,2018,CALLAHAN,TRUMP,4730.633083370093
2020-10-31 16:01:47.689286,ANDERSON,2018,CAMERON,TRUMP,30910.841464490513
2020-10-31 16:01:47.689286,ANDERSON,2018,CAMP,TRUMP,2973.818967798853
2020-10-31 16:01:47.689286,ANDERSON,2018,CARSON,TRUMP,2371.266343184826
2020-10-31 16:01:47.689286,ANDERSON,2018,CASS,TRUMP,8814.36047640053
2020-10-31 16:01:47.689286,ANDERSON,2018,CASTRO,TRUMP,1318.6923687692986
2020-10-31 16:01:47.689286,ANDERSON,2018,CHAMBERS,TRUMP,13139.325275694751
2020-10-31 16:01:47.689286,ANDERSON,2018,CHEROKEE,TRUMP,12582.20749889722
2020-10-31 16:01:47.689286,ANDERSON,2018,CHILDRESS,TRUMP,1650.7994706660784
2020-10-31 16:01:47.689286,ANDERSON,2018,CLAY,TRUMP,4013.411557123952
2020-10-31 16:01:47.689286,ANDERSON,2018,COCHRAN,TRUMP,585.2441111601236
2020-10-31 16:01:47.689286,ANDERSON,2018,COKE,TRUMP,1244.0494044993384
2020-10-31 16:01:47.689286,ANDERSON,2018,COLEMAN,TRUMP,2984.636788707543
2020-10-31 16:01:47.689286,ANDERSON,2018,COLLIN,TRUMP,202753.00838112042
2020-10-31 16:01:47.689286,ANDERSON,2018,COLLINGSWORTH,TRUMP,876.2434936038818
2020-10-31 16:01:47.689286,ANDERSON,2018,COLORADO,TRUMP,6251.618703131892
2020-10-31 16:01:47.689286,ANDERSON,2018,COMAL,TRUMP,47683.872783414205
2020-10-31 16:01:47.689286,ANDERSON,2018,COMANCHE,TRUMP,4109.690163211292
2020-10-31 16:01:47.689286,ANDERSON,2018,CONCHO,TRUMP,868.6710189677989
2020-10-31 16:01:47.689286,ANDERSON,2018,COOKE,TRUMP,12850.489457432732
2020-10-31 16:01:47.689286,ANDERSON,2018,CORYELL,TRUMP,11495.016497573886
2020-10-31 16:01:47.689286,ANDERSON,2018,COTTLE,TRUMP,495.45619761799736
2020-10-31 16:01:47.689286,ANDERSON,2018,CRANE,TRUMP,904.3698279664754
2020-10-31 16:01:47.689286,ANDERSON,2018,CROCKETT,TRUMP,1003.8937803264225
2020-10-31 16:01:47.689286,ANDERSON,2018,CROSBY,TRUMP,1057.9828848698721
2020-10-31 16:01:47.689286,ANDERSON,2018,CULBERSON,TRUMP,321.28928098809
2020-10-31 16:01:47.689286,ANDERSON,2018,DALLAM,TRUMP,1049.3286281429203
2020-10-31 16:01:47.689286,ANDERSON,2018,DALLAS,TRUMP,260845.78844287604
2020-10-31 16:01:47.689286,ANDERSON,2018,DAWSON,TRUMP,2371.266343184826
2020-10-31 16:01:47.689286,ANDERSON,2018,DEAF SMITH,TRUMP,2899.1760035288926
2020-10-31 16:01:47.689286,ANDERSON,2018,DELTA,TRUMP,1689.7436259373624
2020-10-31 16:01:47.689286,ANDERSON,2018,DENTON,TRUMP,171726.41623290692
2020-10-31 16:01:47.689286,ANDERSON,2018,DEWITT,TRUMP,5380.784119982356
2020-10-31 16:01:47.689286,ANDERSON,2018,DICKENS,TRUMP,686.9316277018086
2020-10-31 16:01:47.689286,ANDERSON,2018,DIMMIT,TRUMP,908.6969563299516
2020-10-31 16:01:47.689286,ANDERSON,2018,DONLEY,TRUMP,1200.7781208645788
2020-10-31 16:01:47.689286,ANDERSON,2018,DUVAL,TRUMP,1438.7701808557565
2020-10-31 16:01:47.689286,ANDERSON,2018,EASTLAND,TRUMP,5816.742302602558
2020-10-31 16:01:47.689286,ANDERSON,2018,ECTOR,TRUMP,22713.096779885313
2020-10-31 16:01:47.689286,ANDERSON,2018,EDWARDS,TRUMP,653.3963828848699
2020-10-31 16:01:47.689286,ANDERSON,2018,EL PASO,TRUMP,44376.8649316277
2020-10-31 16:01:47.689286,ANDERSON,2018,ELLIS,TRUMP,55109.22505513895
2020-10-31 16:01:47.689286,ANDERSON,2018,ERATH,TRUMP,10877.318923687693
2020-10-31 16:01:47.689286,ANDERSON,2018,FALLS,TRUMP,3477.9294221438026
2020-10-31 16:01:47.689286,ANDERSON,2018,FANNIN,TRUMP,9269.790736656374
2020-10-31 16:01:47.689286,ANDERSON,2018,FAYETTE,TRUMP,8900.903043670049
2020-10-31 16:01:47.689286,ANDERSON,2018,FISHER,TRUMP,1232.1498014997794
2020-10-31 16:01:47.689286,ANDERSON,2018,FLOYD,TRUMP,1508.004234671372
2020-10-31 16:01:47.689286,ANDERSON,2018,FOARD,TRUMP,347.25205116894574
2020-10-31 16:01:47.689286,ANDERSON,2018,FORT BEND,TRUMP,120535.40591089545
2020-10-31 16:01:47.689286,ANDERSON,2018,FRANKLIN,TRUMP,3569.8808998676664
2020-10-31 16:01:47.689286,ANDERSON,2018,FREESTONE,TRUMP,5671.783502426114
2020-10-31 16:01:47.689286,ANDERSON,2018,FRIO,TRUMP,1769.7955006616673
2020-10-31 16:01:47.689286,ANDERSON,2018,GAINES,TRUMP,3588.2711954124393
2020-10-31 16:01:47.689286,ANDERSON,2018,GALVESTON,TRUMP,73172.82240846934
2020-10-31 16:01:47.689286,ANDERSON,2018,GARZA,TRUMP,1155.343273048081
2020-10-31 16:01:47.689286,ANDERSON,2018,GILLESPIE,TRUMP,10698.82487869431
2020-10-31 16:01:47.689286,ANDERSON,2018,GLASSCOCK,TRUMP,554.9542126157918
2020-10-31 16:01:47.689286,ANDERSON,2018,GOLIAD,TRUMP,2516.2251433612705
2020-10-31 16:01:47.689286,ANDERSON,2018,GONZALES,TRUMP,4514.276665196295
2020-10-31 16:01:47.689286,ANDERSON,2018,GRAY,TRUMP,5675.028848698721
2020-10-31 16:01:47.689286,ANDERSON,2018,GRAYSON,TRUMP,34243.812086457874
2020-10-31 16:01:47.689286,ANDERSON,2018,GREGG,TRUMP,26578.30419056021
2020-10-31 16:01:47.689286,ANDERSON,2018,GRIMES,TRUMP,7030.501808557566
2020-10-31 16:01:47.689286,ANDERSON,2018,GUADALUPE,TRUMP,36713.52059991178
2020-10-31 16:01:47.689286,ANDERSON,2018,HALE,TRUMP,5798.352007057785
2020-10-31 16:01:47.689286,ANDERSON,2018,HALL,TRUMP,872.9981473312748
2020-10-31 16:01:47.689286,ANDERSON,2018,HAMILTON,TRUMP,3023.580943978827
2020-10-31 16:01:47.689286,ANDERSON,2018,HANSFORD,TRUMP,1678.9258050286721
2020-10-31 16:01:47.689286,ANDERSON,2018,HARDEMAN,TRUMP,1052.5739744155271
2020-10-31 16:01:47.689286,ANDERSON,2018,HARDIN,TRUMP,18813.272342302604
2020-10-31 16:01:47.689286,ANDERSON,2018,HARRIS,TRUMP,539703.2486987207
2020-10-31 16:01:47.689286,ANDERSON,2018,HARRISON,TRUMP,17552.996206440228
2020-10-31 16:01:47.689286,ANDERSON,2018,HARTLEY,TRUMP,1586.9743273048082
2020-10-31 16:01:47.689286,ANDERSON,2018,HASKELL,TRUMP,1473.3872077635642
2020-10-31 16:01:47.689286,ANDERSON,2018,HAYS,TRUMP,36031.99788266431
2020-10-31 16:01:47.689286,ANDERSON,2018,HEMPHILL,TRUMP,1307.8745478606088
2020-10-31 16:01:47.689286,ANDERSON,2018,HENDERSON,TRUMP,22599.509660344065
